speaker,word,decade,n
the solicitor general,measures,1810,27
the solicitor general,conduct,1810,26
the solicitor general,government,1810,26
the solicitor general,parliament,1810,26
the solicitor general,private,1810,26
the solicitor general,existed,1810,25
the solicitor general,meeting,1810,25
the solicitor general,character,1810,24
the solicitor general,magistrates,1810,24
mr. walter,000,1810,5
mr. walter,poor,1810,4
mr. walter,sussex,1810,3
mr. walter,4,1810,2
mr. walter,country,1810,2
mr. walter,employment,1810,2
mr. walter,evidence,1810,2
mr. walter,four,1810,2
mr. walter,henty,1810,2
mr. walter,labours,1810,2
mr. walter,men,1810,2
mr. walter,places,1810,2
mr. walter,rates,1810,2
mr. walter,relief,1810,2
mr. walter,ruffians,1810,2
mr. walter,time,1810,2
mr. walter,want,1810,2
mr. walter,year,1810,2
mr. walter,young,1810,2
mr. walter,16,1810,1
colonel stanley,petitioners,1810,11
colonel stanley,relief,1810,7
colonel stanley,afford,1810,4
colonel stanley,cotton,1810,4
colonel stanley,industrious,1810,4
colonel stanley,employ,1810,3
colonel stanley,lancashire,1810,3
colonel stanley,manufacture,1810,3
colonel stanley,petition,1810,3
colonel stanley,serious,1810,3
colonel stanley,town,1810,3
colonel stanley,vicinity,1810,3
colonel stanley,weavers,1810,3
colonel stanley,artists,1810,2
colonel stanley,bolton,1810,2
colonel stanley,class,1810,2
colonel stanley,county,1810,2
colonel stanley,deprived,1810,2
colonel stanley,distress,1810,2
colonel stanley,distressed,1810,2
mr. chaplin,finnerty,1810,11
mr. chaplin,conduct,1810,5
mr. chaplin,gaoler,1810,5
mr. chaplin,feet,1810,4
mr. chaplin,lincoln,1810,4
mr. chaplin,petition,1810,4
mr. chaplin,petitioner,1810,4
mr. chaplin,prison,1810,4
mr. chaplin,court,1810,3
mr. chaplin,garden,1810,3
mr. chaplin,indulgence,1810,3
mr. chaplin,liberty,1810,3
mr. chaplin,money,1810,3
mr. chaplin,peter,1810,3
mr. chaplin,presented,1810,3
mr. chaplin,purpose,1810,3
mr. chaplin,rendered,1810,3
mr. chaplin,treatment,1810,3
mr. chaplin,yard,1810,3
mr. chaplin,4,1810,2
the earl of rosebery,country,1810,6
the earl of rosebery,parliament,1810,3
the earl of rosebery,policy,1810,3
the earl of rosebery,religious,1810,3
the earl of rosebery,strength,1810,3
the earl of rosebery,war,1810,3
the earl of rosebery,arguments,1810,2
the earl of rosebery,belonged,1810,2
the earl of rosebery,british,1810,2
the earl of rosebery,church,1810,2
the earl of rosebery,demanded,1810,2
the earl of rosebery,different,1810,2
the earl of rosebery,distinctions,1810,2
the earl of rosebery,employ,1810,2
the earl of rosebery,engaged,1810,2
the earl of rosebery,favour,1810,2
the earl of rosebery,government,1810,2
the earl of rosebery,important,1810,2
the earl of rosebery,inimical,1810,2
the earl of rosebery,instead,1810,2
mr. wyndham,grady,1810,19
mr. wyndham,petitioner,1810,18
mr. wyndham,country,1810,15
mr. wyndham,office,1810,14
mr. wyndham,political,1810,10
mr. wyndham,peace,1810,9
mr. wyndham,influence,1810,8
mr. wyndham,provision,1810,8
mr. wyndham,smyth,1810,8
mr. wyndham,charge,1810,7
mr. wyndham,support,1810,7
mr. wyndham,interest,1810,6
mr. wyndham,nature,1810,6
mr. wyndham,promise,1810,6
mr. wyndham,year,1810,6
mr. wyndham,corrupt,1810,5
mr. wyndham,hope,1810,5
mr. wyndham,letter,1810,5
mr. wyndham,quin,1810,5
mr. wyndham,carew,1810,4
mr. pitt,ireland,1820,33
mr. pitt,constitution,1820,21
mr. pitt,union,1820,19
mr. pitt,pitt,1820,11
mr. pitt,parliament,1820,10
mr. pitt,disturbances,1820,9
mr. pitt,england,1820,9
mr. pitt,government,1820,9
mr. pitt,people,1820,9
mr. pitt,country,1820,7
mr. pitt,laws,1820,7
mr. pitt,legislature,1820,6
mr. pitt,british,1820,5
mr. pitt,catholics,1820,5
mr. pitt,full,1820,5
mr. pitt,irish,1820,5
mr. pitt,participation,1820,5
mr. pitt,remedy,1820,5
mr. pitt,speech,1820,5
mr. pitt,time,1820,5
the chancellor of the exchequer,000,1820,1489
the chancellor of the exchequer,country,1820,775
the chancellor of the exchequer,year,1820,775
the chancellor of the exchequer,government,1820,567
the chancellor of the exchequer,public,1820,514
the chancellor of the exchequer,duty,1820,501
the chancellor of the exchequer,parliament,1820,388
the chancellor of the exchequer,reduction,1820,380
the chancellor of the exchequer,time,1820,378
the chancellor of the exchequer,bank,1820,325
the chancellor of the exchequer,revenue,1820,313
the chancellor of the exchequer,fund,1820,303
the chancellor of the exchequer,debt,1820,243
the chancellor of the exchequer,tax,1820,232
the chancellor of the exchequer,notes,1820,219
the chancellor of the exchequer,circumstances,1820,213
the chancellor of the exchequer,duties,1820,212
the chancellor of the exchequer,period,1820,210
the chancellor of the exchequer,ireland,1820,209
the chancellor of the exchequer,money,1820,206
mr. wallace,country,1820,124
mr. wallace,trade,1820,117
mr. wallace,system,1820,64
mr. wallace,foreign,1820,63
mr. wallace,commerce,1820,62
mr. wallace,interests,1820,48
mr. wallace,laws,1820,48
mr. wallace,commercial,1820,47
mr. wallace,time,1820,45
mr. wallace,duty,1820,41
mr. wallace,law,1820,41
mr. wallace,navigation,1820,41
mr. wallace,british,1820,38
mr. wallace,ships,1820,36
mr. wallace,countries,1820,31
mr. wallace,europe,1820,31
mr. wallace,000,1820,28
mr. wallace,goods,1820,28
mr. wallace,shipping,1820,27
mr. wallace,world,1820,27
the earl of lauderdale,country,1820,190
the earl of lauderdale,corn,1820,124
the earl of lauderdale,price,1820,119
the earl of lauderdale,time,1820,100
the earl of lauderdale,foreign,1820,61
the earl of lauderdale,000,1820,60
the earl of lauderdale,bank,1820,57
the earl of lauderdale,system,1820,56
the earl of lauderdale,interest,1820,53
the earl of lauderdale,law,1820,52
the earl of lauderdale,parliament,1820,51
the earl of lauderdale,laws,1820,49
the earl of lauderdale,year,1820,48
the earl of lauderdale,trade,1820,47
the earl of lauderdale,notes,1820,44
the earl of lauderdale,scotland,1820,43
the earl of lauderdale,public,1820,42
the earl of lauderdale,capital,1820,41
the earl of lauderdale,counsel,1820,41
the earl of lauderdale,duty,1820,41
mr. barham,west,1820,17
mr. barham,colonies,1820,15
mr. barham,trade,1820,14
mr. barham,india,1820,12
mr. barham,country,1820,11
mr. barham,welsh,1820,11
mr. barham,judges,1820,9
mr. barham,indies,1820,8
mr. barham,british,1820,7
mr. barham,slave,1820,7
mr. barham,time,1820,7
mr. barham,judicature,1820,6
mr. barham,system,1820,6
mr. barham,colonial,1820,5
mr. barham,east,1820,5
mr. barham,interest,1820,5
mr. barham,people,1820,5
mr. barham,appointment,1820,4
mr. barham,attack,1820,4
mr. barham,borough,1820,4
mr. grattan,ireland,1820,73
mr. grattan,country,1820,19
mr. grattan,catholic,1820,18
mr. grattan,system,1820,17
mr. grattan,government,1820,15
mr. grattan,people,1820,15
mr. grattan,catholics,1820,14
mr. grattan,irish,1820,13
mr. grattan,poor,1820,13
mr. grattan,association,1820,12
mr. grattan,clergy,1820,10
mr. grattan,conduct,1820,10
mr. grattan,proceedings,1820,9
mr. grattan,support,1820,9
mr. grattan,vestry,1820,9
mr. grattan,year,1820,9
mr. grattan,feeling,1820,8
mr. grattan,laws,1820,8
mr. grattan,parliament,1820,8
mr. grattan,party,1820,8
mr. whitbread,account,1820,8
mr. whitbread,sums,1820,8
mr. whitbread,queen,1820,5
mr. whitbread,time,1820,5
mr. whitbread,charge,1820,4
mr. whitbread,proceedings,1820,4
mr. whitbread,connected,1820,3
mr. whitbread,expended,1820,3
mr. whitbread,incurred,1820,3
mr. whitbread,knew,1820,3
mr. whitbread,move,1820,3
mr. whitbread,period,1820,3
mr. whitbread,prosecution,1820,3
mr. whitbread,300,1820,2
mr. whitbread,abroad,1820,2
mr. whitbread,circumstances,1820,2
mr. whitbread,commission,1820,2
mr. whitbread,confined,1820,2
mr. whitbread,consequence,1820,2
mr. whitbread,convenient,1820,2
mr. croker,000,1820,82
mr. croker,year,1820,61
mr. croker,navy,1820,47
mr. croker,public,1820,40
mr. croker,estimates,1820,35
mr. croker,time,1820,29
mr. croker,marines,1820,28
mr. croker,building,1820,27
mr. croker,1817,1820,26
mr. croker,ships,1820,26
mr. croker,naval,1820,25
mr. croker,expense,1820,23
mr. croker,country,1820,21
mr. croker,men,1820,20
mr. croker,admiralty,1820,19
mr. croker,museum,1820,19
mr. croker,vote,1820,19
mr. croker,office,1820,18
mr. croker,1,1820,17
mr. croker,information,1820,17
lord grenville,system,1820,34
lord grenville,catholic,1820,31
lord grenville,country,1820,29
lord grenville,catholics,1820,26
lord grenville,evidence,1820,21
lord grenville,time,1820,21
lord grenville,justice,1820,20
lord grenville,peers,1820,20
lord grenville,mind,1820,19
lord grenville,exclusion,1820,18
lord grenville,period,1820,18
lord grenville,ireland,1820,17
lord grenville,guilt,1820,16
lord grenville,possible,1820,16
lord grenville,examination,1820,15
lord grenville,grounds,1820,15
lord grenville,proceeding,1820,15
lord grenville,conviction,1820,14
lord grenville,counsel,1820,14
lord grenville,parliament,1820,14
the hon. j. w. ward,country,1820,31
the hon. j. w. ward,government,1820,17
the hon. j. w. ward,austria,1820,14
the hon. j. w. ward,england,1820,14
the hon. j. w. ward,naples,1820,14
the hon. j. w. ward,constitution,1820,13
the hon. j. w. ward,europe,1820,13
the hon. j. w. ward,foreign,1820,12
the hon. j. w. ward,foreigners,1820,11
the hon. j. w. ward,time,1820,11
the hon. j. w. ward,character,1820,10
the hon. j. w. ward,interference,1820,9
the hon. j. w. ward,change,1820,8
the hon. j. w. ward,hated,1820,8
the hon. j. w. ward,military,1820,8
the hon. j. w. ward,tax,1820,8
the hon. j. w. ward,jacobins,1820,7
the hon. j. w. ward,liberty,1820,7
the hon. j. w. ward,men,1820,7
the hon. j. w. ward,ministers,1820,7
mr. marryat,british,1820,309
mr. marryat,trade,1820,214
mr. marryat,colonies,1820,200
mr. marryat,timber,1820,145
mr. marryat,foreign,1820,129
mr. marryat,laws,1820,126
mr. marryat,system,1820,122
mr. marryat,country,1820,121
mr. marryat,trinidad,1820,100
mr. marryat,ships,1820,87
mr. marryat,government,1820,86
mr. marryat,spanish,1820,79
mr. marryat,britain,1820,73
mr. marryat,ship,1820,73
mr. marryat,west,1820,71
mr. marryat,powers,1820,68
mr. marryat,colonial,1820,67
mr. marryat,duty,1820,64
mr. marryat,protection,1820,64
mr. marryat,america,1820,63
mr. wellesley pole,ministers,1820,52
mr. wellesley pole,country,1820,30
mr. wellesley pole,public,1820,19
mr. wellesley pole,people,1820,18
mr. wellesley pole,confidence,1820,17
mr. wellesley pole,whigs,1820,17
mr. wellesley pole,administration,1820,15
mr. wellesley pole,commons,1820,15
mr. wellesley pole,conduct,1820,15
mr. wellesley pole,parliament,1820,13
mr. wellesley pole,government,1820,12
mr. wellesley pole,office,1820,12
mr. wellesley pole,proceedings,1820,12
mr. wellesley pole,queen,1820,12
mr. wellesley pole,time,1820,12
mr. wellesley pole,considered,1820,11
mr. wellesley pole,opposite,1820,11
mr. wellesley pole,equally,1820,8
mr. wellesley pole,high,1820,8
mr. wellesley pole,lords,1820,8
mr. canning,catholic,1820,274
mr. canning,parliament,1820,237
mr. canning,country,1820,201
mr. canning,time,1820,175
mr. canning,government,1820,163
mr. canning,war,1820,135
mr. canning,commons,1820,127
mr. canning,ministers,1820,117
mr. canning,constitution,1820,110
mr. canning,england,1820,110
mr. canning,peers,1820,108
mr. canning,catholics,1820,107
mr. canning,roman,1820,104
mr. canning,spain,1820,103
mr. canning,office,1820,90
mr. canning,discussion,1820,87
mr. canning,public,1820,81
mr. canning,france,1820,79
mr. canning,people,1820,78
mr. canning,circumstances,1820,76
mr. parnell,irish,1820,4
mr. parnell,coast,1820,2
mr. parnell,paupers,1820,2
mr. parnell,amend,1820,1
mr. parnell,arrangements,1820,1
mr. parnell,arrest,1820,1
mr. parnell,arrived,1820,1
mr. parnell,authorize,1820,1
mr. parnell,coming,1820,1
mr. parnell,country,1820,1
mr. parnell,degree,1820,1
mr. parnell,destina,1820,1
mr. parnell,distressing,1820,1
mr. parnell,evils,1820,1
mr. parnell,exposed,1820,1
mr. parnell,laws,1820,1
mr. parnell,leave,1820,1
mr. parnell,moved,1820,1
mr. parnell,named,1820,1
mr. parnell,notice,1820,1
mr. speaker,law,1820,411
mr. speaker,ireland,1820,277
mr. speaker,evidence,1820,262
mr. speaker,country,1820,259
mr. speaker,smith,1820,236
mr. speaker,government,1820,227
mr. speaker,time,1820,218
mr. speaker,catholics,1820,204
mr. speaker,people,1820,202
mr. speaker,court,1820,194
mr. speaker,parliament,1820,182
mr. speaker,laws,1820,177
mr. speaker,roman,1820,174
mr. speaker,year,1820,172
mr. speaker,catholic,1820,163
mr. speaker,men,1820,155
mr. speaker,england,1820,151
mr. speaker,power,1820,131
mr. speaker,crime,1820,129
mr. speaker,public,1820,128
mr. brougham,country,1820,974
mr. brougham,time,1820,817
mr. brougham,law,1820,652
mr. brougham,court,1820,504
mr. brougham,000,1820,470
mr. brougham,justice,1820,470
mr. brougham,men,1820,435
mr. brougham,government,1820,434
mr. brougham,evidence,1820,432
mr. brougham,parliament,1820,408
mr. brougham,people,1820,393
mr. brougham,ireland,1820,351
mr. brougham,public,1820,348
mr. brougham,conduct,1820,333
mr. brougham,crown,1820,331
mr. brougham,year,1820,329
mr. brougham,england,1820,325
mr. brougham,witness,1820,324
mr. brougham,power,1820,321
mr. brougham,duty,1820,301
marquis wellesley,securities,1820,8
marquis wellesley,laws,1820,7
marquis wellesley,danger,1820,5
marquis wellesley,catholics,1820,4
marquis wellesley,church,1820,3
marquis wellesley,difficulties,1820,3
marquis wellesley,duty,1820,3
marquis wellesley,ireland,1820,3
marquis wellesley,operation,1820,3
marquis wellesley,positive,1820,3
marquis wellesley,prejudice,1820,3
marquis wellesley,resolution,1820,3
marquis wellesley,security,1820,3
marquis wellesley,stability,1820,3
marquis wellesley,arrangement,1820,2
marquis wellesley,assistance,1820,2
marquis wellesley,claims,1820,2
marquis wellesley,code,1820,2
marquis wellesley,commons,1820,2
marquis wellesley,conciliatory,1820,2
lord castlereagh,country,1820,358
lord castlereagh,parliament,1820,265
lord castlereagh,ministers,1820,227
lord castlereagh,government,1820,220
lord castlereagh,queen,1820,182
lord castlereagh,public,1820,159
lord castlereagh,time,1820,155
lord castlereagh,crown,1820,131
lord castlereagh,duty,1820,126
lord castlereagh,conduct,1820,124
lord castlereagh,circumstances,1820,116
lord castlereagh,proceeding,1820,115
lord castlereagh,character,1820,107
lord castlereagh,inquiry,1820,103
lord castlereagh,000,1820,99
lord castlereagh,situation,1820,96
lord castlereagh,justice,1820,95
lord castlereagh,king,1820,87
lord castlereagh,individual,1820,83
lord castlereagh,felt,1820,78
mr. plunkett,ireland,1820,253
mr. plunkett,catholic,1820,235
mr. plunkett,country,1820,226
mr. plunkett,catholics,1820,217
mr. plunkett,roman,1820,193
mr. plunkett,law,1820,174
mr. plunkett,time,1820,147
mr. plunkett,church,1820,145
mr. plunkett,power,1820,135
mr. plunkett,protestant,1820,135
mr. plunkett,government,1820,128
mr. plunkett,jury,1820,127
mr. plunkett,grand,1820,109
mr. plunkett,constitution,1820,102
mr. plunkett,public,1820,101
mr. plunkett,justice,1820,97
mr. plunkett,people,1820,87
mr. plunkett,felt,1820,81
mr. plunkett,conduct,1820,80
mr. plunkett,parliament,1820,77
mr. ward,000,1820,94
mr. ward,ordnance,1820,86
mr. ward,year,1820,75
mr. ward,office,1820,34
mr. ward,master,1820,33
mr. ward,business,1820,32
mr. ward,lieutenant,1820,32
mr. ward,time,1820,31
mr. ward,clerks,1820,30
mr. ward,charge,1820,29
mr. ward,commissioners,1820,29
mr. ward,country,1820,29
mr. ward,increase,1820,25
mr. ward,military,1820,24
mr. ward,officers,1820,23
mr. ward,reduction,1820,23
mr. ward,1792,1820,22
mr. ward,duties,1820,22
mr. ward,civil,1820,21
mr. ward,pay,1820,21
lord morpeth,catholic,1820,17
lord morpeth,country,1820,16
lord morpeth,ireland,1820,16
lord morpeth,policy,1820,16
lord morpeth,roman,1820,16
lord morpeth,catholics,1820,14
lord morpeth,canning,1820,13
lord morpeth,public,1820,12
lord morpeth,feelings,1820,11
lord morpeth,subjects,1820,10
lord morpeth,cause,1820,9
lord morpeth,hope,1820,9
lord morpeth,proposition,1820,8
lord morpeth,speech,1820,8
lord morpeth,war,1820,8
lord morpeth,feeling,1820,7
lord morpeth,felt,1820,7
lord morpeth,claims,1820,6
lord morpeth,foreign,1820,6
lord morpeth,importance,1820,6
the speaker,petition,1820,69
the speaker,orders,1820,33
the speaker,time,1820,32
the speaker,duty,1820,31
the speaker,parliament,1820,25
the speaker,words,1820,24
the speaker,debate,1820,22
the speaker,read,1820,21
the speaker,used,1820,20
the speaker,privilege,1820,19
the speaker,disorderly,1820,18
the speaker,proceedings,1820,18
the speaker,observed,1820,17
the speaker,rules,1820,17
the speaker,speaker,1820,17
the speaker,evidence,1820,16
the speaker,petitioners,1820,16
the speaker,breach,1820,15
the speaker,difficulty,1820,15
the speaker,doubt,1820,15
