speaker,word,decade,n
mr. chaplin,pledge,1850,6
mr. chaplin,time,1850,6
mr. chaplin,church,1860,14
mr. chaplin,country,1860,14
mr. chaplin,endowments,1860,12
mr. chaplin,private,1860,12
mr. chaplin,justice,1860,8
mr. chaplin,settlers,1860,8
mr. chaplin,england,1860,6
mr. chaplin,government,1860,6
mr. chaplin,1660,1860,5
mr. chaplin,divided,1860,5
mr. chaplin,country,1870,183
mr. chaplin,government,1870,150
mr. chaplin,england,1870,89
mr. chaplin,time,1870,77
mr. chaplin,ireland,1870,69
mr. chaplin,people,1870,69
mr. chaplin,horses,1870,67
mr. chaplin,tenant,1870,65
mr. chaplin,000,1870,53
mr. chaplin,policy,1870,51
mr. chaplin,government,1880,978
mr. chaplin,time,1880,565
mr. chaplin,country,1880,546
mr. chaplin,ireland,1880,457
mr. chaplin,land,1880,431
mr. chaplin,tenant,1880,333
mr. chaplin,chaplin,1880,288
mr. chaplin,agricultural,1880,250
mr. chaplin,people,1880,243
mr. chaplin,speech,1880,229
mr. chaplin,government,1890,791
mr. chaplin,land,1890,628
mr. chaplin,time,1890,486
mr. chaplin,country,1890,371
mr. chaplin,agriculture,1890,331
mr. chaplin,agricultural,1890,294
mr. chaplin,authority,1890,221
mr. chaplin,000,1890,220
mr. chaplin,year,1890,207
mr. chaplin,county,1890,206
mr. chaplin,government,1900,548
mr. chaplin,time,1900,356
mr. chaplin,land,1900,311
mr. chaplin,country,1900,299
mr. chaplin,duty,1900,199
mr. chaplin,council,1900,189
mr. chaplin,county,1900,184
mr. chaplin,000,1900,152
mr. chaplin,chaplin,1900,151
mr. chaplin,purpose,1900,137
mr. chaplin,time,1910,28
mr. chaplin,duty,1910,27
mr. chaplin,country,1910,25
mr. chaplin,000,1910,22
mr. chaplin,government,1910,22
mr. chaplin,corn,1910,19
mr. chaplin,policy,1910,15
mr. chaplin,year,1910,14
mr. chaplin,egypt,1910,12
mr. chaplin,vaccination,1910,12
mr. charles buller,people,1830,119
mr. charles buller,country,1830,104
mr. charles buller,government,1830,97
mr. charles buller,public,1830,89
mr. charles buller,election,1830,80
mr. charles buller,law,1830,77
mr. charles buller,time,1830,69
mr. charles buller,men,1830,64
mr. charles buller,political,1830,63
mr. charles buller,000,1830,61
mr. charles buller,zealand,1840,148
mr. charles buller,government,1840,132
mr. charles buller,land,1840,131
mr. charles buller,tax,1840,96
mr. charles buller,property,1840,92
mr. charles buller,natives,1840,83
mr. charles buller,company,1840,71
mr. charles buller,country,1840,69
mr. charles buller,treaty,1840,67
mr. charles buller,000,1840,66
mr. charles grant,directors,1800,4
mr. charles grant,india,1800,4
mr. charles grant,court,1800,3
mr. charles grant,inquiry,1800,3
mr. charles grant,public,1800,3
mr. charles grant,body,1800,2
mr. charles grant,bonds,1800,2
mr. charles grant,committees,1800,2
mr. charles grant,duty,1800,2
mr. charles grant,expressed,1800,2
mr. charles grant,year,1810,59
mr. charles grant,resolutions,1810,34
mr. charles grant,bills,1810,33
mr. charles grant,debt,1810,33
mr. charles grant,treaty,1810,27
mr. charles grant,5th,1810,23
mr. charles grant,january,1810,23
mr. charles grant,country,1810,22
mr. charles grant,000,1810,21
mr. charles grant,war,1810,20
mr. charles grant,ireland,1820,139
mr. charles grant,country,1820,85
mr. charles grant,people,1820,80
mr. charles grant,government,1820,79
mr. charles grant,silk,1820,61
mr. charles grant,irish,1820,52
mr. charles grant,system,1820,48
mr. charles grant,time,1820,43
mr. charles grant,trade,1820,42
mr. charles grant,duty,1820,39
mr. charles grant,india,1830,238
mr. charles grant,government,1830,173
mr. charles grant,country,1830,149
mr. charles grant,company,1830,104
mr. charles grant,people,1830,95
mr. charles grant,time,1830,75
mr. charles grant,trade,1830,74
mr. charles grant,east,1830,62
mr. charles grant,000,1830,54
mr. charles grant,laws,1830,51
mr. childers,beer,1830,8
mr. childers,tithe,1830,7
mr. childers,chairman,1830,6
mr. childers,chairmen,1830,6
mr. childers,000,1830,4
mr. childers,500,1830,4
mr. childers,acres,1830,4
mr. childers,agricultural,1830,4
mr. childers,list,1830,4
mr. childers,parliament,1830,4
mr. childers,corn,1840,43
mr. childers,price,1840,24
mr. childers,prices,1840,23
mr. childers,duty,1840,18
mr. childers,000,1840,15
mr. childers,country,1840,15
mr. childers,averages,1840,13
mr. childers,england,1840,13
mr. childers,baronet,1840,12
mr. childers,land,1840,12
mr. childers,000,1850,1
mr. childers,100,1850,1
mr. childers,400,1850,1
mr. childers,50,1850,1
mr. childers,clergymen,1850,1
mr. childers,favour,1850,1
mr. childers,hardly,1850,1
mr. childers,inhabitants,1850,1
mr. childers,majority,1850,1
mr. childers,manchester,1850,1
mr. childers,000,1860,823
mr. childers,year,1860,673
mr. childers,government,1860,547
mr. childers,men,1860,365
mr. childers,time,1860,334
mr. childers,admiralty,1860,308
mr. childers,officers,1860,292
mr. childers,expenditure,1860,287
mr. childers,vote,1860,284
mr. childers,ships,1860,273
mr. childers,000,1870,1326
mr. childers,year,1870,729
mr. childers,government,1870,665
mr. childers,officers,1870,434
mr. childers,admiralty,1870,424
mr. childers,time,1870,374
mr. childers,expenditure,1870,343
mr. childers,men,1870,282
mr. childers,navy,1870,253
mr. childers,ships,1870,252
mr. childers,000,1880,1870
mr. childers,year,1880,1029
mr. childers,government,1880,989
mr. childers,time,1880,716
mr. childers,officers,1880,541
mr. childers,duty,1880,504
mr. childers,army,1880,438
mr. childers,childers,1880,438
mr. childers,office,1880,419
mr. childers,expenditure,1880,387
mr. childers,scotch,1890,29
mr. childers,childers,1890,24
mr. childers,edinburgh,1890,24
mr. childers,government,1890,18
mr. childers,police,1890,17
mr. childers,superannuation,1890,16
mr. childers,men,1890,11
mr. childers,authority,1890,10
mr. childers,duty,1890,10
mr. childers,hope,1890,10
mr. churchill,industries,1890,3
mr. churchill,level,1890,2
mr. churchill,navy,1890,2
mr. churchill,royal,1890,2
mr. churchill,shipbuilding,1890,2
mr. churchill,steel,1890,2
mr. churchill,abroad,1890,1
mr. churchill,bearing,1890,1
mr. churchill,consider,1890,1
mr. churchill,desirability,1890,1
mr. churchill,government,1900,1179
mr. churchill,trade,1900,530
mr. churchill,000,1900,520
mr. churchill,country,1900,450
mr. churchill,labour,1900,428
mr. churchill,transvaal,1900,405
mr. churchill,time,1900,394
mr. churchill,british,1900,361
mr. churchill,colonies,1900,335
mr. churchill,year,1900,297
mr. churchill,time,1910,154
mr. churchill,government,1910,135
mr. churchill,lords,1910,126
mr. churchill,police,1910,119
mr. churchill,party,1910,107
mr. churchill,country,1910,103
mr. churchill,office,1910,95
mr. churchill,power,1910,94
mr. churchill,prison,1910,83
mr. churchill,commons,1910,77
mr. cobden,country,1840,702
mr. cobden,people,1840,466
mr. cobden,000,1840,459
mr. cobden,corn,1840,410
mr. cobden,baronet,1840,341
mr. cobden,trade,1840,287
mr. cobden,government,1840,282
mr. cobden,law,1840,247
mr. cobden,farmers,1840,232
mr. cobden,men,1840,224
mr. cobden,000,1850,778
mr. cobden,country,1850,766
mr. cobden,government,1850,628
mr. cobden,war,1850,542
mr. cobden,people,1850,446
mr. cobden,men,1850,333
mr. cobden,russia,1850,300
mr. cobden,england,1850,282
mr. cobden,france,1850,276
mr. cobden,tax,1850,273
mr. cobden,government,1860,400
mr. cobden,000,1860,325
mr. cobden,country,1860,313
mr. cobden,war,1860,241
mr. cobden,ships,1860,191
mr. cobden,vessels,1860,170
mr. cobden,foreign,1860,169
mr. cobden,time,1860,149
mr. cobden,men,1860,142
mr. cobden,people,1860,141
mr. corry,ireland,1800,60
mr. corry,country,1800,35
mr. corry,gent,1800,34
mr. corry,crown,1800,27
mr. corry,duties,1800,23
mr. corry,duty,1800,23
mr. corry,parliament,1800,23
mr. corry,irish,1800,20
mr. corry,time,1800,18
mr. corry,hereditary,1800,13
mr. corry,poor,1830,3
mr. corry,bodied,1830,2
mr. corry,expressed,1830,2
mr. corry,ireland,1830,2
mr. corry,persuaded,1830,2
mr. corry,relief,1830,2
mr. corry,bear,1830,1
mr. corry,circumscribed,1830,1
mr. corry,consider,1830,1
mr. corry,considered,1830,1
mr. corry,ships,1840,109
mr. corry,000,1840,95
mr. corry,admiralty,1840,83
mr. corry,navy,1840,79
mr. corry,steam,1840,76
mr. corry,vessels,1840,71
mr. corry,government,1840,61
mr. corry,war,1840,61
mr. corry,country,1840,59
mr. corry,ireland,1840,59
mr. corry,000,1850,80
mr. corry,ships,1850,64
mr. corry,steam,1850,51
mr. corry,navy,1850,42
mr. corry,admiralty,1850,39
mr. corry,government,1850,37
mr. corry,men,1850,32
mr. corry,france,1850,31
mr. corry,french,1850,31
mr. corry,naval,1850,27
mr. corry,ships,1860,479
mr. corry,000,1860,363
mr. corry,year,1860,295
mr. corry,admiralty,1860,276
mr. corry,men,1860,185
mr. corry,naval,1860,162
mr. corry,ship,1860,162
mr. corry,navy,1860,155
mr. corry,vessels,1860,154
mr. corry,estimates,1860,150
mr. corry,admiralty,1870,396
mr. corry,ships,1870,291
mr. corry,navy,1870,204
mr. corry,naval,1870,196
mr. corry,year,1870,156
mr. corry,men,1870,150
mr. corry,system,1870,136
mr. corry,officers,1870,132
mr. corry,ship,1870,116
mr. corry,office,1870,113
mr. corry,ireland,1880,28
mr. corry,belfast,1880,26
mr. corry,government,1880,20
mr. corry,harbour,1880,17
mr. corry,time,1880,15
mr. corry,ulster,1880,14
mr. corry,commissioners,1880,13
mr. corry,ratepayers,1880,13
mr. corry,chief,1880,12
mr. corry,people,1880,11
mr. croker,duke,1800,95
mr. croker,clarke,1800,57
mr. croker,col,1800,49
mr. croker,evidence,1800,44
mr. croker,gent,1800,41
mr. croker,time,1800,41
mr. croker,address,1800,39
mr. croker,royal,1800,37
mr. croker,indeed,1800,30
mr. croker,name,1800,29
mr. croker,time,1810,60
mr. croker,admiralty,1810,59
mr. croker,law,1810,54
mr. croker,oaths,1810,48
mr. croker,office,1810,44
mr. croker,oath,1810,43
mr. croker,officers,1810,43
mr. croker,acts,1810,41
mr. croker,navy,1810,38
mr. croker,american,1810,34
mr. croker,000,1820,82
mr. croker,year,1820,61
mr. croker,navy,1820,47
mr. croker,public,1820,40
mr. croker,estimates,1820,35
mr. croker,time,1820,29
mr. croker,marines,1820,28
mr. croker,building,1820,27
mr. croker,1817,1820,26
mr. croker,ships,1820,26
mr. croker,borough,1830,414
mr. croker,population,1830,371
mr. croker,boroughs,1830,370
mr. croker,000,1830,291
mr. croker,ministers,1830,269
mr. croker,town,1830,213
mr. croker,baronet,1830,212
mr. croker,country,1830,208
mr. croker,time,1830,199
mr. croker,schedule,1830,198
mr. curzon,government,1800,27
mr. curzon,vote,1800,11
mr. curzon,franchise,1800,10
mr. curzon,defence,1800,7
mr. curzon,election,1800,7
mr. curzon,introduced,1800,7
mr. curzon,registration,1800,7
mr. curzon,representation,1800,7
mr. curzon,desired,1800,6
mr. curzon,india,1800,6
mr. curzon,lords,1880,80
mr. curzon,government,1880,48
mr. curzon,ireland,1880,45
mr. curzon,opposite,1880,35
mr. curzon,peers,1880,31
mr. curzon,time,1880,29
mr. curzon,country,1880,28
mr. curzon,representative,1880,28
mr. curzon,campaign,1880,26
mr. curzon,party,1880,26
mr. curzon,government,1890,1231
mr. curzon,british,1890,404
mr. curzon,information,1890,360
mr. curzon,received,1890,323
mr. curzon,powers,1890,273
mr. curzon,time,1890,254
mr. curzon,french,1890,252
mr. curzon,india,1890,241
mr. curzon,foreign,1890,213
mr. curzon,turkish,1890,205
mr. denman,law,1810,65
mr. denman,country,1810,45
mr. denman,meeting,1810,39
mr. denman,people,1810,34
mr. denman,power,1810,32
mr. denman,royal,1810,30
mr. denman,magistrates,1810,23
mr. denman,parliament,1810,23
mr. denman,purpose,1810,23
mr. denman,time,1810,22
mr. denman,evidence,1820,242
mr. denman,time,1820,226
mr. denman,country,1820,199
mr. denman,lords,1820,176
mr. denman,conduct,1820,174
mr. denman,court,1820,174
mr. denman,justice,1820,163
mr. denman,law,1820,152
mr. denman,royal,1820,130
mr. denman,inquiry,1820,128
mr. denman,government,1830,17
mr. denman,people,1830,17
mr. denman,reform,1830,11
mr. denman,country,1830,10
mr. denman,commons,1830,9
mr. denman,ministers,1830,8
mr. denman,speech,1830,8
mr. denman,forward,1830,7
mr. denman,expressed,1830,6
mr. denman,grievances,1830,6
mr. denman,government,1860,175
mr. denman,law,1860,162
mr. denman,evidence,1860,104
mr. denman,time,1860,92
mr. denman,tax,1860,75
mr. denman,country,1860,69
mr. denman,people,1860,68
mr. denman,baron,1860,67
mr. denman,public,1860,66
mr. denman,de,1860,58
mr. denman,government,1870,39
mr. denman,judges,1870,38
mr. denman,law,1870,37
mr. denman,court,1870,21
mr. denman,courts,1870,21
mr. denman,time,1870,20
mr. denman,judicial,1870,17
mr. denman,edmunds,1870,16
mr. denman,according,1870,15
mr. denman,parliament,1870,15
mr. denman,firm,1910,2
mr. denman,british,1910,1
mr. denman,company,1910,1
mr. denman,crane,1910,1
mr. denman,design,1910,1
mr. denman,german,1910,1
mr. denman,greatly,1910,1
mr. denman,information,1910,1
mr. denman,ironworks,1910,1
mr. denman,official,1910,1
mr. dillon,allowed,1800,2
mr. dillon,insurgents,1800,2
mr. dillon,international,1800,2
mr. dillon,mussulmans,1800,2
mr. dillon,rescued,1800,2
mr. dillon,affairs,1800,1
mr. dillon,armed,1800,1
mr. dillon,arrangements,1800,1
mr. dillon,beg,1800,1
mr. dillon,candano,1800,1
mr. dillon,catholic,1830,58
mr. dillon,ireland,1830,54
mr. dillon,people,1830,49
mr. dillon,religious,1830,39
mr. dillon,government,1830,38
mr. dillon,country,1830,32
mr. dillon,church,1830,31
mr. dillon,roman,1830,30
mr. dillon,instruction,1830,28
mr. dillon,system,1830,28
mr. dillon,ireland,1840,102
mr. dillon,people,1840,48
mr. dillon,country,1840,44
mr. dillon,government,1840,35
mr. dillon,system,1840,28
mr. dillon,landlords,1840,26
mr. dillon,irish,1840,23
mr. dillon,parliament,1840,16
mr. dillon,catholic,1840,15
mr. dillon,condition,1840,15
mr. dillon,ireland,1860,39
mr. dillon,compensation,1860,15
mr. dillon,landlord,1860,15
mr. dillon,tenant,1860,14
mr. dillon,government,1860,13
mr. dillon,irish,1860,12
mr. dillon,country,1860,11
mr. dillon,improvements,1860,10
mr. dillon,discontent,1860,9
mr. dillon,england,1860,9
mr. dillon,ireland,1880,2248
mr. dillon,government,1880,1735
mr. dillon,irish,1880,1332
mr. dillon,people,1880,1219
mr. dillon,men,1880,795
mr. dillon,tenants,1880,663
mr. dillon,dillon,1880,652
mr. dillon,police,1880,634
mr. dillon,chief,1880,629
mr. dillon,time,1880,588
mr. dillon,ireland,1890,1676
mr. dillon,government,1890,1514
mr. dillon,irish,1890,1105
mr. dillon,people,1890,1012
mr. dillon,country,1890,734
mr. dillon,land,1890,526
mr. dillon,chief,1890,481
mr. dillon,000,1890,471
mr. dillon,men,1890,469
mr. dillon,time,1890,431
mr. dillon,ireland,1900,1746
mr. dillon,government,1900,1659
mr. dillon,irish,1900,1190
mr. dillon,country,1900,892
mr. dillon,000,1900,888
mr. dillon,people,1900,727
mr. dillon,land,1900,679
mr. dillon,war,1900,646
mr. dillon,chief,1900,558
mr. dillon,time,1900,530
mr. dillon,government,1910,163
mr. dillon,000,1910,86
mr. dillon,ireland,1910,77
mr. dillon,egypt,1910,75
mr. dillon,country,1910,71
mr. dillon,year,1910,70
mr. dillon,budget,1910,64
mr. dillon,people,1910,58
mr. dillon,british,1910,53
mr. dillon,foreign,1910,53
mr. disraeli,country,1840,1089
mr. disraeli,government,1840,1043
mr. disraeli,000,1840,620
mr. disraeli,england,1840,551
mr. disraeli,public,1840,493
mr. disraeli,time,1840,483
mr. disraeli,circumstances,1840,434
mr. disraeli,ireland,1840,423
mr. disraeli,people,1840,388
mr. disraeli,system,1840,381
mr. disraeli,government,1850,2925
mr. disraeli,country,1850,2361
mr. disraeli,time,1850,1088
mr. disraeli,000,1850,1087
mr. disraeli,public,1850,1012
mr. disraeli,war,1850,951
mr. disraeli,circumstances,1850,861
mr. disraeli,policy,1850,800
mr. disraeli,parliament,1850,799
mr. disraeli,night,1850,729
mr. disraeli,government,1860,2127
mr. disraeli,country,1860,1497
mr. disraeli,policy,1860,953
mr. disraeli,time,1860,872
mr. disraeli,public,1860,731
mr. disraeli,church,1860,720
mr. disraeli,england,1860,697
mr. disraeli,parliament,1860,609
mr. disraeli,circumstances,1860,581
mr. disraeli,000,1860,536
mr. disraeli,government,1870,1746
mr. disraeli,country,1870,1120
mr. disraeli,time,1870,888
mr. disraeli,public,1870,610
mr. disraeli,parliament,1870,570
mr. disraeli,circumstances,1870,564
mr. disraeli,england,1870,463
mr. disraeli,policy,1870,424
mr. disraeli,ireland,1870,403
mr. disraeli,business,1870,401
mr. disraeli,cheshire,1890,27
mr. disraeli,altrincham,1890,23
mr. disraeli,disraeli,1890,23
mr. disraeli,government,1890,21
mr. disraeli,country,1890,18
mr. disraeli,tenants,1890,18
mr. disraeli,english,1890,13
mr. disraeli,constantinople,1890,12
mr. disraeli,sultan,1890,12
mr. disraeli,county,1890,11
mr. disraeli,licences,1900,39
mr. disraeli,cheshire,1900,31
mr. disraeli,disraeli,1900,30
mr. disraeli,altrincham,1900,28
mr. disraeli,government,1900,28
mr. disraeli,sessions,1900,25
mr. disraeli,magistrates,1900,22
mr. disraeli,licence,1900,21
mr. disraeli,time,1900,21
mr. disraeli,county,1900,19
mr. dwyer gray,ireland,1880,90
mr. dwyer gray,irish,1880,80
mr. dwyer gray,ulster,1880,79
mr. dwyer gray,dublin,1880,61
mr. dwyer gray,scheme,1880,50
mr. dwyer gray,article,1880,36
mr. dwyer gray,company,1880,36
mr. dwyer gray,railway,1880,33
mr. dwyer gray,trade,1880,29
mr. dwyer gray,north,1880,28
mr. e. stanhope,india,1870,463
mr. e. stanhope,government,1870,389
mr. e. stanhope,000,1870,245
mr. e. stanhope,year,1870,144
mr. e. stanhope,time,1870,139
mr. e. stanhope,indian,1870,135
mr. e. stanhope,ameer,1870,115
mr. e. stanhope,council,1870,112
mr. e. stanhope,expenditure,1870,111
mr. e. stanhope,country,1870,106
mr. e. stanhope,government,1880,1110
mr. e. stanhope,stanhope,1880,718
mr. e. stanhope,lincolnshire,1880,642
mr. e. stanhope,horncastle,1880,638
mr. e. stanhope,time,1880,564
mr. e. stanhope,country,1880,511
mr. e. stanhope,war,1880,450
mr. e. stanhope,india,1880,449
mr. e. stanhope,year,1880,439
mr. e. stanhope,army,1880,391
mr. e. stanhope,war,1890,257
mr. e. stanhope,army,1890,240
mr. e. stanhope,men,1890,200
mr. e. stanhope,time,1890,199
mr. e. stanhope,government,1890,167
mr. e. stanhope,officers,1890,165
mr. e. stanhope,stanhope,1890,151
mr. e. stanhope,office,1890,140
mr. e. stanhope,year,1890,140
mr. e. stanhope,country,1890,131
mr. eastwick,persia,1860,41
mr. eastwick,herat,1860,31
mr. eastwick,000,1860,24
mr. eastwick,india,1860,24
mr. eastwick,kábul,1860,20
mr. eastwick,government,1860,19
mr. eastwick,bokhára,1860,18
mr. eastwick,persians,1860,18
mr. eastwick,russia,1860,18
mr. eastwick,falmouth,1860,17
mr. eastwick,000,1870,269
mr. eastwick,government,1870,210
mr. eastwick,india,1870,169
mr. eastwick,country,1870,139
mr. eastwick,men,1870,130
mr. eastwick,war,1870,112
mr. eastwick,year,1870,107
mr. eastwick,army,1870,105
mr. eastwick,time,1870,98
