year,grammatical_collocates,afinn,textblob,vader,combined_score
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,other lands,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,freehold property,0,0,0.1779,0.1779
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,absolute property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,little property,0,-0.1875,0,-0.1875
1853,exempt property,-1,0,0.1027,-0.8973
1853,large property,0,0.21428571428571427,0,0.21428571428571427
1853,religious feuds,0,0,-0.34,-0.34
1852,improving tenant,2,0,0.4215,2.4215
1853,large rental,0,0.21428571428571427,0,0.21428571428571427
1852,real property,0,0.2,0,0.2
1852,freehold land,0,0,0.1779,0.1779
1852,great landowners,3,0.8,0.6249,4.4249
1852,real property,0,0.2,0,0.2
1852,other lands,0,-0.125,0,-0.125
1852,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1852,own land,0,0.6,0,0.6
1852,other property,0,-0.125,0,-0.125
1852,promised landlord,1,0,0.3612,1.3612
1852,relievo property,0,0,0.3182,0.3182
1852,real property,0,0.2,0,0.2
1852,real property,0,0.2,0,0.2
1852,worth land,2,0.3,0.2263,2.5263
1852,real property,0,0.2,0,0.2
1852,increased rents,1,0,0.2732,1.2732
1852,higher rents,0,0.25,0,0.25
1852,new tenants,0,0.13636363636363635,0,0.13636363636363635
1852,clear rental,1,0.10000000000000002,0.3818,1.4818
1852,old rents,0,0.1,0,0.1
1852,small inclosures,0,-0.25,0,-0.25
1852,outgoing tenants,0,0,0.296,0.296
1852,outgoing tenants,0,0,0.296,0.296
1853,foreign lands,0,-0.125,0,-0.125
1853,considerable property,0,0.1,0,0.1
1852,available land,0,0.4,0,0.4
1852,whole property,0,0.2,0,0.2
1852,real property,0,0.2,0,0.2
1852,many property,0,0.5,0,0.5
1852,fixed rents,0,0.1,0,0.1
1852,real property,0,0.2,0,0.2
1852,high rents,0,0.16,0,0.16
1852,many landlords,0,0.5,0,0.5
1852,improving tenant,2,0,0.4215,2.4215
1852,much property,0,0.2,0,0.2
1852,solid property,2,0,0.15310000000000001,2.1531000000000002
1852,low rents,0,0,-0.2732,-0.2732
1852,low rents,0,0,-0.2732,-0.2732
1852,fixed rents,0,0.1,0,0.1
1852,fixed rents,0,0.1,0,0.1
1852,certain rent,1,0.21428571428571427,0.2732,1.487485714285714
1852,fixed rents,0,0.1,0,0.1
1852,honest tenants,2,0.6,0.5106,3.1106000000000003
1852,own rents,0,0.6,0,0.6
1852,own tenants,0,0.6,0,0.6
1852,respectable tenants,0,0.5,0.4404,0.9404
1852,many landlord,0,0.5,0,0.5
1852,high rent,0,0.16,0,0.16
1852,high rent,0,0.16,0,0.16
1852,own tenant,0,0.6,0,0.6
1852,handsome rent,3,0.5,0.4939,3.9939
1852,whole lands,0,0.2,0,0.2
1853,absolute property,0,0.2,0,0.2
1853,increased rent,1,0,0.2732,1.2732
1853,own property,0,0.6,0,0.6
1853,other tenant,0,-0.125,0,-0.125
1852,real property,0,0.2,0,0.2
1852,foreign lands,0,-0.125,0,-0.125
1853,real rent,0,0.2,0,0.2
1852,successful splendid,6,0.7916666666666667,0.8225,7.614166666666667
1853,other property,0,-0.125,0,-0.125
1853,new landholders,0,0.13636363636363635,0,0.13636363636363635
1853,considerable rent,0,0.1,0,0.1
1852,fixed property,0,0.1,0,0.1
1852,fixed property,0,0.1,0,0.1
1852,beneficial leases,0,0,0.4404,0.4404
1852,great landmarks,3,0.8,0.6249,4.4249
1852,fine land,2,0.4166666666666667,0.2023,2.6189666666666667
1852,high rents,0,0.16,0,0.16
1852,much property,0,0.2,0,0.2
1852,very tenant,0,0.2,0,0.2
1852,old rent,0,0.1,0,0.1
1853,superior property,2,0.7,0.5423,3.2423
1853,single tenant,0,-0.07142857142857142,0,-0.07142857142857142
1853,other land,0,-0.125,0,-0.125
1853,happy land,3,0.8,0.5719,4.3719
1853,other property,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,interested landowners,2,0.25,0.4019,2.6519
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,great property,3,0.8,0.6249,4.4249
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,little rental,0,-0.1875,0,-0.1875
1853,miserable property,-3,-1,-0.4939,-4.4939
1852,more land,0,0.5,0,0.5
1852,beneficial leases,0,0,0.4404,0.4404
1852,particular lease,0,0.16666666666666666,0,0.16666666666666666
1852,old tenants,0,0.1,0,0.1
1852,single tenant,0,-0.07142857142857142,0,-0.07142857142857142
1852,beneficial leases,0,0,0.4404,0.4404
1852,unfortunate tenants,0,-0.5,-0.4588,-0.9588
1852,beneficial leases,0,0,0.4404,0.4404
1852,beneficial leases,0,0,0.4404,0.4404
1852,beneficial leases,0,0,0.4404,0.4404
1852,small allotments,0,-0.25,0,-0.25
1852,due rent,0,-0.125,0,-0.125
1852,good landlords,3,0.7,0.4404,4.1404000000000005
1852,honest tenants,2,0.6,0.5106,3.1106000000000003
1852,good tenant,3,0.7,0.4404,4.1404000000000005
1852,worth property,2,0.3,0.2263,2.5263
1852,higher rent,0,0.25,0,0.25
1852,improving tenant,2,0,0.4215,2.4215
1852,outgoing tenant,0,0,0.296,0.296
1852,new tenant,0,0.13636363636363635,0,0.13636363636363635
1852,outgoing tenant,0,0,0.296,0.296
1852,own property,0,0.6,0,0.6
1853,new lease,0,0.13636363636363635,0,0.13636363636363635
1853,gross rental,-2,0,-0.4767,-2.4767
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,gross rental,-2,0,-0.4767,-2.4767
1853,own property,0,0.6,0,0.6
1853,gross rental,-2,0,-0.4767,-2.4767
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,gross rental,-2,0,-0.4767,-2.4767
1853,real property,0,0.2,0,0.2
1853,own property,0,0.6,0,0.6
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,whole property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,foreign land,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,first occupancy,0,0.25,0,0.25
1853,small tenantry,0,-0.25,0,-0.25
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,whole property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,large property,0,0.21428571428571427,0,0.21428571428571427
1853,other property,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,compelling landowners,0,0.3,0.2263,0.5263
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,fair rent,2,0.7,0.3182,3.0182
1853,petty spleen,0,0,-0.2023,-0.2023
1853,real property,0,0.2,0,0.2
1853,whole property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,more lands,0,0.5,0,0.5
1853,more leases,0,0.5,0,0.5
1853,fresh lands,1,0.3,0.3182,1.6182
1853,new tenants,0,0.13636363636363635,0,0.13636363636363635
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,many landlords,0,0.5,0,0.5
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1852,real property,0,0.2,0,0.2
1852,real property,0,0.2,0,0.2
1852,great landholders,3,0.8,0.6249,4.4249
1852,great landowners,3,0.8,0.6249,4.4249
1852,many landowners,0,0.5,0,0.5
1853,great franklin,3,0.8,0.6249,4.4249
1852,whole property,0,0.2,0,0.2
1853,whole property,0,0.2,0,0.2
1853,unsold land,-1,0,0,-1
1853,whole property,0,0.2,0,0.2
1852,whole land,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,free lands,1,0.4,0.5106,1.9106
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1852,subject property,0,-0.16666666666666666,0,-0.16666666666666666
1852,high rents,0,0.16,0,0.16
1852,little property,0,-0.1875,0,-0.1875
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,stiff lands,0,-0.21428571428571427,0,-0.21428571428571427
1853,compelling tenant,0,0.3,0.2263,0.5263
1853,real property,0,0.2,0,0.2
1853,wild lands,0,0.1,0,0.1
1853,original lease,0,0.375,0.3182,0.6932
1853,own occupancy,0,0.6,0,0.6
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,worth property,2,0.3,0.2263,2.5263
1853,real property,0,0.2,0,0.2
1853,foreign land,0,-0.125,0,-0.125
1852,real property,0,0.2,0,0.2
1852,real property,0,0.2,0,0.2
1852,other property,0,-0.125,0,-0.125
1852,great property,3,0.8,0.6249,4.4249
1852,real property,0,0.2,0,0.2
1852,other property,0,-0.125,0,-0.125
1852,other property,0,-0.125,0,-0.125
1852,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1852,valuable property,0,0,0.4767,0.4767
1852,capable land,1,0.2,0.3818,1.5817999999999999
1852,much land,0,0.2,0,0.2
1852,real property,0,0.2,0,0.2
1853,previous property,0,-0.16666666666666666,0,-0.16666666666666666
1853,real property,0,0.2,0,0.2
1853,other leases,0,-0.125,0,-0.125
1853,other leases,0,-0.125,0,-0.125
1853,valuable property,0,0,0.4767,0.4767
1853,valuable property,0,0,0.4767,0.4767
1853,valuable property,0,0,0.4767,0.4767
1853,real property,0,0.2,0,0.2
1853,other property,0,-0.125,0,-0.125
1853,subject property,0,-0.16666666666666666,0,-0.16666666666666666
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,large property,0,0.21428571428571427,0,0.21428571428571427
1853,real property,0,0.2,0,0.2
1853,unsettled property,-1,0,-0.3182,-1.3182
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,own property,0,0.6,0,0.6
1853,subject property,0,-0.16666666666666666,0,-0.16666666666666666
1853,freehold land,0,0,0.1779,0.1779
1853,real property,0,0.2,0,0.2
1853,subject property,0,-0.16666666666666666,0,-0.16666666666666666
1853,real property,0,0.2,0,0.2
1853,free property,1,0.4,0.5106,1.9106
1853,free property,1,0.4,0.5106,1.9106
1853,real property,0,0.2,0,0.2
1853,real property,0,0.2,0,0.2
1853,much property,0,0.2,0,0.2
1853,worth property,2,0.3,0.2263,2.5263
1853,foreign lands,0,-0.125,0,-0.125
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,own lands,0,0.6,0,0.6
1855,more land,0,0.5,0,0.5
1855,more land,0,0.5,0,0.5
1855,large property,0,0.21428571428571427,0,0.21428571428571427
1855,free rent,1,0.4,0.5106,1.9106
1855,certain land,1,0.21428571428571427,0.2732,1.487485714285714
1855,vested property,1,0,0.15310000000000001,1.1531
1855,certain rent,1,0.21428571428571427,0.2732,1.487485714285714
1855,real property,0,0.2,0,0.2
1855,common property,0,-0.3,0,-0.3
1855,insolvent tenants,-2,0,0,-2
1855,common property,0,-0.3,0,-0.3
1855,more land,0,0.5,0,0.5
1854,long lease,0,-0.05,0,-0.05
1854,low rent,0,0,-0.2732,-0.2732
1854,other property,0,-0.125,0,-0.125
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,main land,0,0.16666666666666666,0,0.16666666666666666
1854,many landsmen,0,0.5,0,0.5
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,whole property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,freehold land,0,0,0.1779,0.1779
1855,freehold land,0,0,0.1779,0.1779
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,other property,0,-0.125,0,-0.125
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,freehold property,0,0,0.1779,0.1779
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1854,other land,0,-0.125,0,-0.125
1855,real property,0,0.2,0,0.2
1855,distinct property,0,0.3,0,0.3
1855,real property,0,0.2,0,0.2
1855,willing property,0,0.25,0,0.25
1855,own property,0,0.6,0,0.6
1855,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,great landlords,3,0.8,0.6249,4.4249
1855,large tenant,0,0.21428571428571427,0,0.21428571428571427
1855,better rent,2,0.5,0.4404,2.9404
1855,old leases,0,0.1,0,0.1
1855,absolute property,0,0.2,0,0.2
1855,other property,0,-0.125,0,-0.125
1855,other property,0,-0.125,0,-0.125
1855,good landlord,3,0.7,0.4404,4.1404000000000005
1854,valuable property,0,0,0.4767,0.4767
1854,large property,0,0.21428571428571427,0,0.21428571428571427
1854,new land,0,0.13636363636363635,0,0.13636363636363635
1854,new land,0,0.13636363636363635,0,0.13636363636363635
1854,small property,0,-0.25,0,-0.25
1854,ordinary tenant,0,-0.25,0,-0.25
1854,ordinary tenant,0,-0.25,0,-0.25
1854,ordinary tenant,0,-0.25,0,-0.25
1854,other tenant,0,-0.125,0,-0.125
1854,own property,0,0.6,0,0.6
1855,foreign land,0,-0.125,0,-0.125
1855,other property,0,-0.125,0,-0.125
1855,other landlords,0,-0.125,0,-0.125
1854,real property,0,0.2,0,0.2
1854,other property,0,-0.125,0,-0.125
1854,whole property,0,0.2,0,0.2
1854,fixed property,0,0.1,0,0.1
1854,particular lease,0,0.16666666666666666,0,0.16666666666666666
1854,very land,0,0.2,0,0.2
1854,long leases,0,-0.05,0,-0.05
1854,large property,0,0.21428571428571427,0,0.21428571428571427
1854,great landlord,3,0.8,0.6249,4.4249
1854,certain lands,1,0.21428571428571427,0.2732,1.487485714285714
1854,certain property,1,0.21428571428571427,0.2732,1.487485714285714
1854,new lease,0,0.13636363636363635,0,0.13636363636363635
1854,other rent,0,-0.125,0,-0.125
1854,small landholders,0,-0.25,0,-0.25
1854,small landowner,0,-0.25,0,-0.25
1854,real property,0,0.2,0,0.2
1854,small landholders,0,-0.25,0,-0.25
1855,poor tenant,-2,-0.4,-0.4767,-2.8767
1855,better rent,2,0.5,0.4404,2.9404
1855,better tenantry,2,0.5,0.4404,2.9404
1855,humane landlords,2,0,0,2
1855,higher rent,0,0.25,0,0.25
1855,indifferent landlords,-2,0,-0.2023,-2.2023
1855,good landlord,3,0.7,0.4404,4.1404000000000005
1855,good landlords,3,0.7,0.4404,4.1404000000000005
1855,better landlords,2,0.5,0.4404,2.9404
1855,long lease,0,-0.05,0,-0.05
1855,long leases,0,-0.05,0,-0.05
1855,increased rent,1,0,0.2732,1.2732
1855,honourable landlord,0,0,0.4767,0.4767
1855,own property,0,0.6,0,0.6
1855,long leases,0,-0.05,0,-0.05
1854,real property,0,0.2,0,0.2
1854,unable landed,-2,-0.5,0,-2.5
1854,inadequate rents,-2,0,-0.4019,-2.4019
1854,subject leases,0,-0.16666666666666666,0,-0.16666666666666666
1854,fixed rents,0,0.1,0,0.1
1854,unfortunate tenant,0,-0.5,-0.4588,-0.9588
1854,large landowner,0,0.21428571428571427,0,0.21428571428571427
1854,large landowner,0,0.21428571428571427,0,0.21428571428571427
1854,distant lands,0,-0.1,0,-0.1
1854,mere property,0,-0.5,0,-0.5
1854,large property,0,0.21428571428571427,0,0.21428571428571427
1854,real property,0,0.2,0,0.2
1854,real rents,0,0.2,0,0.2
1854,whole property,0,0.2,0,0.2
1854,fixed property,0,0.1,0,0.1
1854,real property,0,0.2,0,0.2
1854,other property,0,-0.125,0,-0.125
1854,real property,0,0.2,0,0.2
1854,long leasehold,0,-0.05,0,-0.05
1854,real property,0,0.2,0,0.2
1854,freehold property,0,0,0.1779,0.1779
1854,freehold property,0,0,0.1779,0.1779
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,considerable property,0,0.1,0,0.1
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,feudal property,0,0,-0.2023,-0.2023
1854,much land,0,0.2,0,0.2
1854,full rent,0,0.35,0,0.35
1854,best land,3,1,0.6369,4.6369
1854,poor lands,-2,-0.4,-0.4767,-2.8767
1854,worst landlord,-3,-1,-0.6249,-4.6249
1854,wealthy tenants,2,0.5,0.3612,2.8612
1854,harsh landlords,-2,-0.2,-0.4404,-2.6404
1854,particular rent,0,0.16666666666666666,0,0.16666666666666666
1854,much land,0,0.2,0,0.2
1854,best land,3,1,0.6369,4.6369
1854,foreign land,0,-0.125,0,-0.125
1854,other lands,0,-0.125,0,-0.125
1854,own tenantry,0,0.6,0,0.6
1854,low property,0,0,-0.2732,-0.2732
1854,mere landlords,0,-0.5,0,-0.5
1854,long leases,0,-0.05,0,-0.05
1854,other leases,0,-0.125,0,-0.125
1854,mere lease,0,-0.5,0,-0.5
1854,subject land,0,-0.16666666666666666,0,-0.16666666666666666
1854,respective rents,0,0,0.4215,0.4215
1854,valued rents,0,0,0.4404,0.4404
1854,valued rent,0,0,0.4404,0.4404
1854,valued rent,0,0,0.4404,0.4404
1854,gross rental,-2,0,-0.4767,-2.4767
1854,real rent,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,respected property,2,0,0.4767,2.4767
1854,great landholders,3,0.8,0.6249,4.4249
1854,exclusive property,2,0,0.128,2.128
1854,wet land,0,-0.1,0,-0.1
1854,dry land,0,-0.06666666666666665,0,-0.06666666666666665
1854,best land,3,1,0.6369,4.6369
1854,certain rent,1,0.21428571428571427,0.2732,1.487485714285714
1854,inferior land,-2,0,-0.4019,-2.4019
1854,best land,3,1,0.6369,4.6369
1854,better landlord,2,0.5,0.4404,2.9404
1854,considerate landlord,0,0,0.4404,0.4404
1854,excessive rents,0,-0.25,0,-0.25
1854,more rent,0,0.5,0,0.5
1854,own tenants,0,0.6,0,0.6
1854,respectable tenantry,0,0.5,0.4404,0.9404
1854,few tenants,0,-0.2,0,-0.2
1854,improving tenants,2,0,0.4215,2.4215
1854,much property,0,0.2,0,0.2
1854,foreign land,0,-0.125,0,-0.125
1854,fair landlord,2,0.7,0.3182,3.0182
1854,many tenants,0,0.5,0,0.5
1854,more leases,0,0.5,0,0.5
1854,miserable tenements,-3,-1,-0.4939,-4.4939
1854,large property,0,0.21428571428571427,0,0.21428571428571427
1854,valuable property,0,0,0.4767,0.4767
1854,few landowners,0,-0.2,0,-0.2
1854,great landowners,3,0.8,0.6249,4.4249
1854,other property,0,-0.125,0,-0.125
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,whole property,0,0.2,0,0.2
1854,real property,0,0.2,0,0.2
1854,own property,0,0.6,0,0.6
1854,own land,0,0.6,0,0.6
1854,real property,0,0.2,0,0.2
1855,real property,0,0.2,0,0.2
1855,long leaseholders,0,-0.05,0,-0.05
1854,many tenants,0,0.5,0,0.5
1854,own property,0,0.6,0,0.6
1854,own property,0,0.6,0,0.6
1854,many landowners,0,0.5,0,0.5
1854,little property,0,-0.1875,0,-0.1875
1854,distant land,0,-0.1,0,-0.1
1854,other tenants,0,-0.125,0,-0.125
1855,own land,0,0.6,0,0.6
1855,high rents,0,0.16,0,0.16
1855,fair rent,2,0.7,0.3182,3.0182
1854,greatest landator,3,1,0.6369,4.6369
1854,foreign land,0,-0.125,0,-0.125
1855,fair leases,2,0.7,0.3182,3.0182
1855,other property,0,-0.125,0,-0.125
1855,large property,0,0.21428571428571427,0,0.21428571428571427
1855,own property,0,0.6,0,0.6
1854,barbarous land,-2,0,0,-2
1855,military landlords,0,-0.1,0,-0.1
1854,single property,0,-0.07142857142857142,0,-0.07142857142857142
1854,real property,0,0.2,0,0.2
1854,whole property,0,0.2,0,0.2
1854,full property,0,0.35,0,0.35
